O__3__5007A	N__2__6584A	H__1__6563A	oxygen
2.05902124838e59	4.45055970888e58	1.26223896749e59	-3.8
4.78518444613e58	1.019434337e59	8.06805300867e58	-3.5
1.05203144741e60	2.51522793674e58	5.21859027981e59	-4.2
6.89485461871e58	9.10654859976e56	7.62528031902e58	-4.3
8.44904763791e58	1.21422835893e58	1.25333442317e59	-4.6
1.65381641544e56	1.6477213725e56	4.70980784555e57	-3.7
2.72618810966e57	1.56604745072e58	1.47350649886e58	-4
1.32575207274e59	1.19610413557e58	2.81947320291e59	-4.9
1.72411961843e58	4.1818246396e58	4.69034151022e58	-3.4
1.3404975531e59	1.03993835724e57	1.94471376398e59	-4.7
4.80807744743e55	2.39115481094e57	4.8452924215e57	-3.3
3.65675199755e59	1.28643951034e59	2.03774290949e59	-3.7
1.4066108975e58	8.42833905178e56	2.5951732479e58	-4
4.01599550947e58	1.41712896153e58	4.54565682064e58	-3.6
9.76146218997e57	5.07330512585e58	2.60292303583e58	-3.8
4.80773444227e57	4.52466771541e58	4.07903969303e59	-2.9
8.86660168752e54	3.72319848373e57	1.66193933164e58	-2.9
5.11543842042e55	9.27555719635e57	1.61954943299e58	-3
6.04803150079e59	4.82340228435e57	5.16806126879e59	-3.2
9.54670807241e59	3.60410883089e58	7.2130149015e59	-3.2
1.9396441178e60	1.51585578427e58	5.91499157153e59	-3.6
8.71585287723e59	3.95939714716e56	4.9906986139e59	-4.4
8.01750505704e55	5.69302276198e56	4.81192396983e57	-4.3
3.38789510116e59	1.72347387567e56	4.98423349135e59	-4.9
1.28851247111e58	5.70041161192e57	4.62450266589e58	-4.7
3.50355574145e57	2.04537294509e56	2.70981675281e58	-4.8
2.44887623867e56	1.99103304359e58	1.58060425166e58	-3.2
4.38662336038e58	8.12731579064e57	1.26664721855e59	-4.9
2.79549636817e56	3.57982646155e58	2.63422113816e59	-2.9
2.69740075898e58	7.73450981543e57	4.52166510314e58	-4.3
6.4950842996e56	3.35509238375e57	8.42953697987e57	-3.5
7.13940310697e56	1.05684771244e57	8.41483381602e57	-4
8.61436018919e58	1.44437797228e58	7.87417210837e58	-3.5
6.27530408121e56	5.68849942611e58	4.26109959572e59	-2.9
3.48529130336e57	2.04127786545e56	2.70740721186e58	-4.8
1.61915898034e56	1.82799690664e56	4.7187328087e57	-3.6
3.48378590493e59	1.98365234956e56	3.82892876158e59	-4.7
1.64331442829e60	3.99101005872e57	5.19285763947e59	-4
1.08563514494e58	1.0902989592e57	4.67754787107e58	-4.8
2.28667256215e59	4.7947511316e57	1.91033138677e59	-4.4
1.3185885831e56	9.5793674834e57	5.15125485006e58	-2.9
1.72103303536e58	1.29479181766e58	4.68510435928e58	-3.3
1.00222776515e59	2.67837536831e58	1.24208579962e59	-4.5
9.55106209643e59	3.60711445761e58	7.21306699264e59	-3.2
1.7150956772e60	1.52903341349e58	5.39235503234e59	-3.9
2.15042071363e59	8.51442430478e58	3.63837817172e59	-3.2
1.25299019832e58	2.88314085416e57	2.61912955759e58	-3.5
8.89004292768e57	4.56248861729e57	2.62838931094e58	-4.3
5.90314446548e56	1.18659414695e58	8.36723685258e57	-3.8
1.47898541044e56	4.4116044948e56	1.5884015773e58	-3
1.01512974792e59	1.51605666444e58	1.24486524086e59	-4.5
6.29067971825e57	2.23677482402e57	2.66269879759e58	-4.5
8.44762188105e57	4.00114135382e57	2.64068075645e58	-3.4
8.55435956805e56	4.42958303318e56	1.541805571e58	-4.8
1.33572530891e58	1.0120905784e59	2.52859123304e59	-3.1
4.96110180813e59	5.49277238169e57	3.81946885252e59	-4.5
8.30813034147e59	9.30614772324e57	5.03684410759e59	-4.4
6.36926995185e57	9.48316857424e56	2.66734943552e58	-4.5
4.03428436002e57	1.07565947014e59	6.53659045981e59	-3
4.70871959325e58	2.61662682173e56	1.28220058448e59	-4.9
3.86142027111e59	6.754853739e57	5.02370159266e59	-4.8
2.25416303235e59	2.0072337654e58	1.90764896531e59	-4.4
1.78055505563e60	1.18734679465e59	5.77746258309e59	-3.7
2.40290448902e59	5.66612983361e57	1.26855911308e59	-3.7
1.37277634558e56	2.11681605945e56	8.74184262181e57	-4.9
2.27093822453e57	4.19311345367e56	1.50737340074e58	-4.3
1.08289840032e58	4.07959666587e58	4.75638743342e58	-3.3
8.770583951e57	2.74865182421e56	4.69479297563e58	-4.9
6.23553564057e59	5.5676447299e58	4.02525279984e59	-4.2
2.11786350164e59	1.39485789996e57	1.2361264625e59	-4
1.28068884447e57	9.20821561583e56	1.52827049218e58	-4.6
5.05306113665e59	3.10176091589e56	3.81322574974e59	-4.5
3.12046330107e57	4.35310456139e57	1.48945140666e58	-3.5
2.02506505671e60	3.06991426226e57	5.66360978564e59	-3.7
2.40049932151e58	3.40625122126e58	8.29275742732e58	-3.2
3.85877278825e59	9.97305382098e58	2.02984508001e59	-3.7
3.58638841436e58	2.38653159431e58	4.46850903115e58	-4
1.05525545972e58	1.46387966316e58	2.6312440984e58	-3.5
2.40345159511e58	4.77597523065e56	4.57465694095e58	-4.4
1.38277025365e58	6.77434349058e58	1.47228624452e59	-3.1
4.57072996824e56	1.22987012306e58	8.91707540023e58	-2.9
1.04943348434e59	1.98121562178e58	7.58461252014e58	-3.9
1.11261613983e60	1.4816654335e59	4.33338762811e59	-3.7
6.1727569792e56	8.72708641064e56	8.45011535765e57	-4.1
1.28434698906e60	1.22806431349e58	4.25656375247e59	-3.7
1.70306853398e56	1.98823520183e56	8.72486279629e57	-4.8
1.84162637859e57	3.34036283699e57	1.50971321873e58	-4.4
1.37705575396e56	2.82749302544e55	8.74731573376e57	-4.9
6.94908821504e56	4.72979940707e55	1.54749095703e58	-4.9
7.98810821949e58	2.09414596505e57	1.38705072577e59	-3.2
8.89443087246e58	7.70940423262e58	3.81328340009e59	-3.1
1.31328511675e56	1.72406711439e57	1.59266837483e58	-3
2.35324092322e55	9.53087161665e56	1.63958450225e58	-2.9
1.42418902909e56	2.00463677662e56	4.7381978626e57	-3.5
8.10506695826e59	4.71608383016e57	4.9345089309e59	-3.3
8.55987616107e56	3.32289129467e56	1.54200628289e58	-4.8
4.15541658274e59	2.20996573452e58	2.05530308947e59	-3.6
1.14877232479e60	1.97485144036e58	4.05909514096e59	-3.9
1.95397612415e60	5.99858489475e57	5.48828653236e59	-3.8
1.00754546318e56	7.38884710118e57	4.71138334938e57	-3.9
1.9397055764e58	1.39089345602e57	4.6661165941e58	-3.3
9.9011379901e58	1.08062467168e58	1.93836707159e59	-4.8
8.31607056711e59	9.20430138104e58	4.81975547407e59	-3.4
1.37424422338e60	1.20868387301e59	5.82509602291e59	-3.8
3.74877045772e59	6.93506968764e56	1.90728984492e59	-4.1
4.2762597521e59	3.99716955588e57	2.05144120606e59	-3.6
3.7481716609e58	3.74997139707e57	4.49017796354e58	-4.1
2.40915642364e55	2.00188613618e57	9.03146920392e57	-3
3.0649835057e59	6.61047826982e57	2.14863196558e59	-3.4
2.74613787151e55	2.88104194877e57	4.9104165163e57	-3.2
6.05256309127e55	4.95702997144e57	4.82755989074e57	-3.4
3.7459544281e58	1.82591792304e58	4.46996230202e58	-4
1.90138539702e59	7.41209122953e58	1.23568001882e59	-4
3.48713397671e57	4.75423657042e58	4.90518871433e58	-3.2
8.42127121191e58	9.16539153879e58	2.35395209608e59	-3.2
2.03464036347e54	2.31538939786e57	5.17712524367e57	-3
1.54594229926e60	1.42447604876e58	6.45069222072e59	-3.4
6.92678918111e59	2.67948938278e58	3.83803204671e59	-4.3
1.56241266868e57	2.04317568726e56	1.52218087948e58	-4.5
1.92456141256e58	5.03702359555e57	4.5804781907e58	-4.5
6.04900634268e57	1.23316118774e58	2.64592148599e58	-4.5
7.70123909069e57	6.64547177849e56	2.65338974233e58	-4.4
7.0407242948e56	7.38306704464e57	8.35625558002e57	-3.8
1.04903746447e57	7.38181243e56	1.5351733761e58	-4.7
5.00074510932e59	7.90965272992e58	2.93417892497e59	-4
8.10591976844e55	7.63971177931e55	4.81778296815e57	-4.3
2.11650378994e59	1.85948477807e57	1.2361075506e59	-4
9.03225848815e58	5.79988655061e57	7.56255471841e58	-4.1
8.00302053674e58	4.77303210158e58	5.87152724663e59	-3
6.54478130317e59	3.57465488932e58	3.19589029023e59	-3.5
6.10347793658e57	6.68450912538e58	6.29772513063e59	-2.9
1.21798065224e57	5.05101877396e57	1.51713313387e58	-4.6
3.60101748004e56	1.46012687396e58	8.95428805583e58	-2.9
8.5987864706e56	1.87252897308e56	1.54321134439e58	-4.8
1.73080138004e59	2.21497101712e57	1.23216042377e59	-4.2
1.89322528565e59	8.52429108882e57	1.23179796513e59	-4.1
1.5510617534e60	5.27040289625e57	5.26135056314e59	-4
2.54302681531e56	7.30976451684e56	8.65253496979e57	-4.6
5.29395700207e59	2.0417150598e56	4.93938542239e59	-4.7
1.6385020474e56	3.31616727451e57	8.66912578665e57	-3.2
2.06276681328e55	2.44678367249e56	4.93496427717e57	-3.1
7.97215601729e58	3.55118943529e57	7.58484406156e58	-4.2
3.56414579397e56	6.43309180758e57	1.56200290837e58	-3.1
1.29622353033e56	5.78024042339e56	4.74685793694e57	-4
3.81328032075e58	1.59215150717e57	4.49337507155e58	-4.1
8.71011097682e59	1.25161562425e57	4.99103765509e59	-4.4
2.70118477685e58	1.67806208184e57	7.87086216686e58	-4.8
4.95051543868e59	6.59417511964e58	3.32469176269e59	-3.4
1.84274497443e60	6.88559006164e58	5.74748051473e59	-3.7
7.54212296853e59	5.73897651664e57	3.09267434784e59	-3.6
1.50386336373e57	3.19320243193e58	2.7639991987e58	-3.2
9.40238409355e58	1.85919742344e57	7.56791210509e58	-4.1
3.72538450075e58	3.87362974138e57	4.57757360871e58	-3.5
6.92288576126e59	5.58994655686e58	5.00261951455e59	-3.3
4.42956690362e58	3.7933445974e57	1.41877563357e59	-3.1
5.05387278947e59	6.41566704151e56	4.96707493448e59	-4.7
2.30145284678e57	6.07579421845e58	8.79248222346e58	-3.1
9.83154987955e57	4.36806201177e58	2.61515737073e58	-3.7
1.84208322501e60	2.47386691184e58	5.54778337445e59	-3.8
7.66434538611e54	2.67702765505e56	9.21027054369e57	-2.9
3.71470802714e55	1.81264082055e56	4.89072366277e57	-4.7
2.70301049112e59	3.20938791152e57	2.7920584998e59	-4.6
1.37184027165e56	1.5869013252e56	8.74104126875e57	-4.9
2.58459614369e57	2.34096938116e58	8.6784438883e58	-3
1.4925394051e58	1.32125309739e57	2.58670656758e58	-3.9
7.48234701027e57	3.68958726155e57	2.6437343972e58	-4.4
1.88333755998e59	1.13414796499e58	1.23164742012e59	-4.1
8.71958517633e58	1.21397355614e59	2.32322268731e59	-3.3
1.95445120776e57	1.63601379699e58	1.48761492387e58	-4.3
3.84307578863e59	8.87610163987e57	2.77718435929e59	-4.4
3.51346613975e59	1.15942770232e58	5.46545324114e59	-3.1
1.45237905898e58	5.49523491307e57	2.58564629689e58	-3.9
8.75047946382e57	1.5438826094e57	4.69163588732e58	-4.9
7.4295927457e59	3.1752279142e57	4.95653994826e59	-4.5
1.02660677439e59	4.82141899812e57	1.2474162449e59	-4.5
1.53697729918e58	4.18227178917e57	2.59031655741e58	-3.7
4.98510851003e58	3.32470789896e56	7.74017055336e58	-4.5
7.05233844758e59	2.70726495835e57	3.83412920503e59	-4.3
5.74605392399e58	4.36742292149e56	1.27374735635e59	-4.8
5.0407389996e59	3.09806901128e57	3.81348712324e59	-4.5
2.03456355739e56	1.83371602379e57	8.65492399185e57	-4.7
9.05655323538e58	4.35512153746e57	7.56409873057e58	-4.1
1.14272713628e59	8.67084446108e56	7.58036985571e58	-3.9
1.19453977639e60	1.93841698577e57	5.08297135165e59	-4.2
2.18747131178e58	7.52420248741e56	7.90621064097e58	-4.9
1.25074224928e60	1.61889387714e58	4.27057710067e59	-3.7
5.54623834987e55	1.57754354357e56	4.85690867492e57	-4.5
8.10364729429e58	9.02799063697e57	1.2492918043e59	-4.6
1.0928788086e59	8.73124506815e57	7.68511924667e58	-3.7
5.66825426486e58	3.40531732976e58	8.02124943292e58	-3.4
1.06185469635e60	2.92808550168e57	7.13714928157e59	-3.2
2.86070859638e59	4.78551347226e58	1.93781051957e59	-4.1
1.66545533612e56	1.47324119917e57	8.69074335427e57	-4.8
3.17837985684e59	5.39559954848e57	5.01533431049e59	-4.9
8.78563271141e55	4.7326895621e56	4.77700693473e57	-3.4
2.66097503545e58	6.37464725538e58	3.95900261734e59	-3
1.99763039117e57	5.71013506565e58	2.57434443654e59	-3
2.69814185746e58	2.23667991887e57	7.86868319165e58	-4.8
1.57844550318e59	1.05155167665e59	1.29337866916e59	-3.7
7.03913558509e56	1.48607312782e57	8.41458899881e57	-3.5
1.1946368945e60	4.44094938435e58	4.42320595951e59	-3.6
4.75961472225e58	1.83564129965e58	7.68251914358e58	-4.5
2.24103122793e57	5.55646006658e56	1.50539444328e58	-4.3
1.83533800872e59	6.47498188081e56	2.82268934202e59	-4.8
3.49998962462e58	2.41698081351e57	8.18532834542e58	-3.2
1.87523895902e57	7.99667827702e56	1.51335680016e58	-4.4
8.9171393875e58	4.3624056474e58	7.60855076719e58	-3.9
3.46908665116e59	5.46774838184e56	4.97608900985e59	-4.9
7.02445611682e56	8.32867400767e56	8.41261365705e57	-3.5
7.10339795326e58	1.66024630871e57	7.94913653805e58	-3.4
2.2817308343e58	1.47633510115e58	4.54201344564e58	-4.4
1.9732932598e58	1.88536215955e57	4.66407688174e58	-3.3
1.75018474449e55	1.22622998385e57	4.95540643914e57	-3.1
2.11740725313e57	2.85795954413e58	8.71856836087e58	-3
1.06940293594e60	9.13827918472e57	3.96189567592e59	-4
4.05759168222e59	8.88714503671e58	5.34378678072e59	-3.2
4.05388850798e58	3.33656981688e58	4.49226201531e58	-3.8
7.25328105998e58	1.92977412681e58	7.56020658131e58	-4.2
1.41258220978e58	9.6365345484e57	2.58469613677e58	-3.9
1.5480169264e56	1.33644646786e57	4.72331794917e57	-3.6
3.13634026246e58	2.46370731272e57	2.39213878727e59	-3
4.44321802947e59	1.36747697788e58	3.40434705049e59	-3.3
3.02072776719e55	4.59451344997e55	4.90558828395e57	-4.8
6.77918856102e55	6.21108179577e55	4.84306579018e57	-4.4
1.44624054648e55	8.78379750981e57	5.27722228367e58	-2.9
1.43947247699e58	9.5740482711e57	2.59273479562e58	-3.7
1.14790234223e59	6.40663931906e57	1.36014618386e59	-3.3
6.77605695923e54	2.34559595226e56	5.05528381009e57	-3
6.5937551185e58	2.81636318405e58	7.5821415213e58	-4.3
2.13344130469e56	1.21236503742e58	2.86208096071e58	-3
8.69823378329e59	2.96590161476e57	4.99187719148e59	-4.4
7.88228291211e59	1.46050257598e58	4.94647351423e59	-3.3
1.12918701442e59	2.72885562059e57	7.58115855638e58	-3.9
1.05192001226e56	5.1272116193e57	4.71524333377e57	-4
8.70360540348e58	1.29761935463e58	2.34681890592e59	-3.1
2.95088917066e56	1.55413644801e57	8.54806796959e57	-3.3
9.46091704456e57	2.25492260116e58	2.59633398995e58	-4.2
2.18937081878e58	1.33854144339e56	7.90809734558e58	-4.9
5.04983641605e59	9.80592218037e56	3.81337872569e59	-4.5
1.92457524734e59	1.27909898994e58	1.31274236683e59	-3.5
1.07088455959e59	1.0972496684e58	1.95060962125e59	-4.8
4.4716270536e56	1.04056461734e57	8.53644440298e57	-4.3
1.68533133754e58	9.25778514483e57	8.36367315558e58	-3.1
4.63608414707e54	1.41690051379e57	9.28370013625e57	-2.9
1.07580482699e59	6.18416218465e57	1.95250632682e59	-4.8
4.52213717636e58	4.60650195748e57	1.27270241375e59	-4.9
5.04233699478e59	2.7028534076e57	4.96774212903e59	-4.7
3.39448675886e56	9.26251053826e56	5.07586557831e58	-2.9
5.76758437491e59	7.7372679424e58	3.22623940417e59	-3.5
6.9461613482e56	8.40908743839e55	1.54732320691e58	-4.9
4.27709328131e57	4.54801072352e56	2.69418866112e58	-4.7
3.05343224823e59	9.80356289064e57	1.90810110303e59	-4.2
7.07920999284e58	2.20951585722e57	7.94993966325e58	-3.4
1.43878288957e59	7.46532997653e57	1.23473901863e59	-4.3
1.48256087243e58	2.34165289027e57	2.58636699999e58	-3.9
1.67825804495e60	2.02551033596e58	5.41534664158e59	-3.9
4.4562826408e56	4.57343502804e57	2.82107688081e58	-3
1.3600183724e60	1.78955326085e58	5.16550950909e59	-4.1
9.35453654115e58	3.83001606531e58	7.55319700762e58	-4
4.57470511555e55	4.02704018874e55	4.87890350052e57	-4.6
2.71265207417e57	1.90364975971e58	1.49127308558e58	-3.6
9.25364435905e59	9.45390824679e56	4.93033180812e59	-4.4
9.36960774061e53	1.92754011798e57	9.48259473788e57	-2.9
8.93441284469e57	3.42991580321e57	2.6299325259e58	-4.3
1.37357608167e56	2.82384423501e55	8.74340274754e57	-4.9
1.58032006436e58	7.14546888461e58	4.71026040491e58	-3.5
1.42906782043e59	1.32303869057e58	1.23384517415e59	-4.3
1.94248285952e56	4.24220345384e57	8.59880856746e57	-4.7
5.03047067658e59	5.50354366781e57	3.81354146255e59	-4.5
8.85053414239e59	3.96202338612e57	4.97378581655e59	-4.4
6.42726926241e57	5.08710317591e58	2.66074752847e58	-3.6
2.79174724662e58	1.046241511e57	4.53658260523e58	-4.3
4.85622099834e58	4.39673935206e57	7.7130486447e58	-4.5
5.79958257118e59	5.49755936221e57	3.28187374652e59	-3.4
1.12764132279e56	3.60173923269e56	4.77003062171e57	-4.1
1.05651425464e59	6.47924554263e56	1.25105364994e59	-4.5
2.28977912766e54	2.04718189608e57	9.37759499919e57	-2.9
4.64232006956e56	8.90598279511e57	8.42079469931e57	-4.2
1.92139469667e60	2.260295492e57	5.71249369508e59	-3.7
3.93746172718e59	1.95265825158e57	2.09516234474e59	-3.5
1.21757911684e58	1.3987292467e58	2.58487881902e58	-4
8.43036607647e57	5.34377314079e57	2.64123620764e58	-3.4
1.65318313141e59	1.12772759843e58	2.81485029552e59	-4.8
1.56884991866e56	1.06518201431e57	4.71344979469e57	-3.8
1.05549792184e56	3.42778278861e56	8.74704017814e57	-3.1
1.54495473032e60	1.24577095382e58	5.26409899491e59	-4
9.83098836414e54	3.42639819035e57	5.02722557141e57	-3.1
4.51490304356e56	5.88149870928e56	8.54518022824e57	-4.3
1.79746325537e58	9.99982497583e57	4.67846182175e58	-3.3
1.42493666096e57	8.95633483396e57	4.95047549601e58	-3
8.53818612302e58	2.17082193548e57	1.25624415066e59	-4.6
3.00884883357e57	2.09353736899e58	1.47697220987e58	-3.8
6.5176310436e53	1.24554318729e57	5.26985744246e57	-2.9
4.21744653762e59	1.25373403918e58	2.05326956793e59	-3.6
4.28195213723e57	1.07915850181e56	2.69494909209e58	-4.7
1.65052863759e56	2.19420358985e56	4.70995991275e57	-3.7
1.60648130962e56	8.10151806411e56	4.71551766528e57	-3.8
2.44034203019e55	2.06670972824e55	4.91702147694e57	-4.9
4.05889559586e59	5.04913165763e56	2.7706886404e59	-4.4
6.6340681444e59	1.55765361748e58	2.84817007773e59	-4
9.6063418936e55	5.25741987954e56	4.79242075508e57	-4.2
1.34965834001e58	1.64445842799e58	2.59564322765e58	-3.7
2.55479504625e54	4.06242355427e57	9.35728938953e57	-3
3.38795215381e59	1.29246032021e56	4.9840891929e59	-4.9
1.05457471494e59	2.0311512291e58	7.69239895259e58	-3.7
1.0011912503e60	3.64235303517e58	5.04182997952e59	-4.3
1.55641450918e58	3.15702006494e57	2.59004912817e58	-3.7
3.0645395788e57	3.50260544841e56	1.48895816673e58	-4.1
1.36852789231e60	7.58007141019e57	5.16141478321e59	-4.1
2.7081586018e55	2.84773212859e57	4.91226966697e57	-3.2
8.87370975547e56	2.65817144237e56	8.36320779291e57	-3.8
2.32967869996e59	1.26313131497e56	3.85486576388e59	-4.9
1.15766799917e59	4.83093396939e57	1.35964751572e59	-3.3
4.03425073533e58	2.88960025306e58	4.47338920173e58	-3.9
8.60709186018e56	1.05345061614e56	1.54346013327e58	-4.8
3.41542215032e59	1.29341364179e57	4.98081282203e59	-4.9
2.68824798408e59	4.55425178395e58	2.16612726341e59	-3.4
2.82645121557e57	2.17446328167e56	2.71767214592e58	-4.9
1.08205324779e60	1.06149437777e59	4.08527348932e59	-3.9
1.68527985234e60	4.7603235377e58	5.40465345652e59	-3.9
1.01016670933e60	6.64441469267e58	3.98918380797e59	-4
1.64634217634e59	7.33852438874e57	2.2689192198e59	-3.2
2.70735721582e59	1.35445074569e57	2.79256697349e59	-4.6
3.98066335131e59	8.40211554959e57	1.92586794776e59	-4
1.37235214789e56	1.19020206996e56	8.74146140044e57	-4.9
3.10348005075e57	8.35532027363e56	1.49002131663e58	-4.1
5.27553541544e57	1.80635374512e56	2.68474936661e58	-4.6
2.25336279838e57	9.90495140598e56	1.50610269995e58	-4.3
9.39470733076e58	3.1949870685e57	2.33777073357e59	-3.1
3.0777593238e55	2.69445018155e56	1.63273054729e58	-2.9
3.95612020734e59	5.08296959855e57	5.0072621922e59	-4.8
5.91891976375e57	3.18154462573e57	2.66326050808e58	-3.3
1.13327525594e56	4.8168802667e56	4.77206093367e57	-4.1
8.56069022438e57	3.02372765851e57	2.63955311086e58	-3.4
7.82098632016e54	2.03571401267e56	9.20688896245e57	-2.9
1.32120224352e59	3.27990836162e56	1.94217668686e59	-4.7
3.55444083526e58	3.62882853553e58	4.47985299841e58	-3.9
6.35063285726e57	1.26298512413e57	2.66635435455e58	-4.5
2.73440258506e58	6.40273200382e58	4.60262358784e58	-3.6
1.23677259524e58	6.13347452315e58	1.47334214163e59	-3.1
3.89065494239e56	1.83795995931e58	8.47063555104e57	-3.7
6.28458763604e58	3.81545454481e57	3.79200300709e59	-3
6.25031989958e57	3.96457329788e57	2.6596993077e58	-4.5
2.90523368185e57	6.05748275794e57	1.48434719973e58	-4.1
1.57567702878e57	2.05097328546e56	1.52372677213e58	-4.5
8.70310572491e59	2.22478558214e57	4.99156124314e59	-4.4
8.48538164285e56	3.39769084666e57	1.52981210434e58	-3.2
7.57757101664e59	1.820169009e57	3.0914990483e59	-3.6
2.85504377261e59	1.29040376638e59	2.10480559254e59	-3.6
6.92134717583e59	1.20823141801e59	2.97671938214e59	-3.8
2.9097373485e58	3.34771946344e58	4.6141231596e58	-3.5
8.92535842558e58	9.85235865959e57	2.34386049198e59	-3.1
1.6996231209e56	1.98610439422e56	8.72203342118e57	-4.8
4.01702935861e57	1.56685887351e57	1.47422929449e58	-3.7
6.52083317611e56	9.42549388052e57	8.35850645303e57	-3.8
2.42216989005e55	6.22239530034e57	4.93630660868e57	-3.3
5.03629829345e59	4.12955109477e57	3.8135435904e59	-4.5
2.49241306002e57	6.20089528421e57	1.49813254499e59	-2.9
6.73559811049e59	1.13080568047e58	3.85916643444e59	-4.3
2.66544773527e58	4.36892120898e58	8.77383169633e59	-2.9
4.08013845036e58	1.11729881339e57	7.78337371278e58	-4.6
1.82191496756e58	5.23589888825e58	8.36862909041e58	-3.2
3.86454055164e58	1.47311127807e58	1.42534796341e59	-3.1
1.33009736446e60	5.56406108774e58	5.17989080474e59	-4.1
6.63656436959e58	3.31643598562e58	7.54902978387e58	-4.2
2.31731679983e59	5.31378602041e57	3.85314965767e59	-4.9
1.11244434038e59	1.71848063018e58	5.7602714989e59	-3
1.04769195263e57	9.8368590398e56	1.53482748652e58	-4.7
4.50729904872e59	1.2304354489e57	1.97645398434e59	-3.8
1.81653201647e59	1.14586890282e58	2.81847355532e59	-4.8
1.46675415545e59	2.89347994156e57	2.82910296406e59	-4.9
6.94185890166e56	8.27869075018e57	8.3767063858e57	-3.7
8.09653648829e59	1.878146865e58	3.86697410572e59	-4.2
